year,month,day,daysSince,monthsSince,place,bikecount
2018,1,3,734,25,08SOMO,64
2018,1,4,735,25,08SOMO,27
2018,1,5,736,25,08SOMO,6
2018,1,6,737,25,08SOMO,7
2018,1,0,738,25,08SOMO,40
2018,1,1,739,25,08SOMO,79
2018,1,2,740,25,08SOMO,108
2018,1,3,741,25,08SOMO,60
2018,1,4,742,25,08SOMO,204
2018,1,5,743,25,08SOMO,691
2018,1,6,744,25,08SOMO,10
2018,1,0,745,25,08SOMO,75
2018,1,1,746,25,08SOMO,68
2018,1,2,747,25,08SOMO,70
2018,1,3,748,25,08SOMO,90
2018,1,4,749,25,08SOMO,82
2018,1,5,750,25,08SOMO,23
2018,1,6,751,25,08SOMO,27
2018,1,0,752,25,08SOMO,64
2018,1,1,753,25,08SOMO,42
2018,1,2,754,25,08SOMO,91
2018,1,3,755,25,08SOMO,61
2018,1,4,756,25,08SOMO,69
2018,1,5,757,25,08SOMO,21
2018,1,6,758,25,08SOMO,41
2018,1,0,759,25,08SOMO,104
2018,1,1,760,25,08SOMO,84
2018,1,2,761,25,08SOMO,81
2018,2,3,762,26,08SOMO,62
2018,2,4,763,26,08SOMO,72
2018,2,5,764,26,08SOMO,25
2018,2,6,765,26,08SOMO,13
2018,2,0,766,26,08SOMO,70
2018,2,1,767,26,08SOMO,76
2018,2,2,768,26,08SOMO,69
2018,2,3,769,26,08SOMO,57
2018,2,4,770,26,08SOMO,88
2018,2,5,771,26,08SOMO,15
2018,2,6,772,26,08SOMO,10
2018,2,0,773,26,08SOMO,93
2018,2,1,774,26,08SOMO,74
2018,2,2,775,26,08SOMO,112
2018,2,3,776,26,08SOMO,80
2018,2,4,777,26,08SOMO,93
2018,2,5,778,26,08SOMO,31
2018,2,6,779,26,08SOMO,41
2018,2,0,780,26,08SOMO,70
2018,2,1,781,26,08SOMO,66
2018,2,2,782,26,08SOMO,97
2018,2,3,783,26,08SOMO,98
2018,2,4,784,26,08SOMO,47
2018,2,5,785,26,08SOMO,36
2018,2,6,786,26,08SOMO,48
2018,2,0,787,26,08SOMO,118
2018,2,1,788,26,08SOMO,153
2018,2,2,789,26,08SOMO,132
2018,3,3,790,27,08SOMO,261
2018,3,4,791,27,08SOMO,594
2018,3,5,792,27,08SOMO,38
2018,3,6,793,27,08SOMO,39
2018,3,0,794,27,08SOMO,128
2018,3,1,795,27,08SOMO,129
2018,3,2,796,27,08SOMO,50
2018,3,3,797,27,08SOMO,62
2018,3,4,798,27,08SOMO,70
2018,3,5,799,27,08SOMO,16
2018,3,6,800,27,08SOMO,37
2018,3,0,801,27,08SOMO,92
2018,3,1,802,27,08SOMO,65
2018,3,2,803,27,08SOMO,57
2018,3,3,804,27,08SOMO,71
2018,3,4,805,27,08SOMO,63
2018,3,5,806,27,08SOMO,16
2018,3,6,807,27,08SOMO,18
2018,3,0,808,27,08SOMO,1202
2018,3,1,809,27,08SOMO,144
2018,3,2,810,27,08SOMO,151
2018,3,3,811,27,08SOMO,162
2018,3,4,812,27,08SOMO,138
2018,3,5,813,27,08SOMO,73
2018,3,6,814,27,08SOMO,93
2018,3,0,815,27,08SOMO,197
2018,3,1,816,27,08SOMO,211
2018,3,2,817,27,08SOMO,182
2018,3,3,818,27,08SOMO,153
2018,3,4,819,27,08SOMO,94
2018,3,5,820,27,08SOMO,324
2018,4,6,821,28,08SOMO,109
2018,4,0,822,28,08SOMO,186
2018,4,1,823,28,08SOMO,227
2018,4,2,824,28,08SOMO,68
2018,4,3,825,28,08SOMO,216
2018,4,4,826,28,08SOMO,267
2018,4,5,827,28,08SOMO,135
2018,4,6,828,28,08SOMO,354
2018,4,0,829,28,08SOMO,318
2018,4,1,830,28,08SOMO,341
2018,4,2,831,28,08SOMO,330
2018,4,3,832,28,08SOMO,291
2018,4,4,833,28,08SOMO,398
2018,4,5,834,28,08SOMO,75
2018,4,6,835,28,08SOMO,40
2018,4,0,836,28,08SOMO,33
2018,4,1,837,28,08SOMO,93
2018,4,2,838,28,08SOMO,248
2018,4,3,839,28,08SOMO,264
2018,4,4,840,28,08SOMO,396
2018,4,5,841,28,08SOMO,594
2018,4,6,842,28,08SOMO,892
2018,4,0,843,28,08SOMO,1068
2018,4,1,844,28,08SOMO,1039
2018,4,2,845,28,08SOMO,288
2018,4,3,846,28,08SOMO,337
2018,4,4,847,28,08SOMO,1125
2018,4,5,848,28,08SOMO,284
2018,4,6,849,28,08SOMO,244
2018,4,0,850,28,08SOMO,996
2018,5,1,851,29,08SOMO,1270
2018,5,2,852,29,08SOMO,1106
2018,5,3,853,29,08SOMO,535
2018,5,4,854,29,08SOMO,505
2018,5,5,855,29,08SOMO,1165
2018,5,6,856,29,08SOMO,1391
2018,5,0,857,29,08SOMO,1294
2018,5,1,858,29,08SOMO,1550
2018,5,2,859,29,08SOMO,1629
2018,5,3,860,29,08SOMO,622
2018,5,4,861,29,08SOMO,1096
2018,5,5,862,29,08SOMO,1405
2018,5,6,863,29,08SOMO,1701
2018,5,0,864,29,08SOMO,1821
2018,5,1,865,29,08SOMO,1312
2018,5,2,866,29,08SOMO,1642
2018,5,3,867,29,08SOMO,1490
2018,5,4,868,29,08SOMO,1469
2018,5,5,869,29,08SOMO,430
2018,5,6,870,29,08SOMO,1294
2018,5,0,871,29,08SOMO,2009
2018,5,1,872,29,08SOMO,1325
2018,5,2,873,29,08SOMO,1782
2018,5,3,874,29,08SOMO,1722
2018,5,4,875,29,08SOMO,997
2018,5,5,876,29,08SOMO,652
2018,5,6,877,29,08SOMO,1213
2018,5,0,878,29,08SOMO,1443
2018,5,1,879,29,08SOMO,1961
2018,5,2,880,29,08SOMO,1880
2018,5,3,881,29,08SOMO,1251
2018,6,4,882,30,08SOMO,1188
2018,6,5,883,30,08SOMO,1578
2018,6,6,884,30,08SOMO,1463
2018,6,0,885,30,08SOMO,500
2018,6,1,886,30,08SOMO,865
2018,6,2,887,30,08SOMO,1192
2018,6,3,888,30,08SOMO,1370
2018,6,4,889,30,08SOMO,1495
2018,6,5,890,30,08SOMO,1903
2018,6,6,891,30,08SOMO,1647
2018,6,0,892,30,08SOMO,1857
2018,6,1,893,30,08SOMO,1892
2018,6,2,894,30,08SOMO,743
2018,6,3,895,30,08SOMO,772
2018,6,4,896,30,08SOMO,1458
2018,6,5,897,30,08SOMO,1316
2018,6,6,898,30,08SOMO,1297
2018,6,0,899,30,08SOMO,835
2018,6,1,900,30,08SOMO,1729
2018,6,2,901,30,08SOMO,1547
2018,6,3,902,30,08SOMO,1714
2018,6,4,903,30,08SOMO,1593
2018,6,5,904,30,08SOMO,610
2018,6,6,905,30,08SOMO,989
2018,6,0,906,30,08SOMO,1497
2018,6,1,907,30,08SOMO,1738
2018,6,2,908,30,08SOMO,1027
2018,6,3,909,30,08SOMO,1094
2018,6,4,910,30,08SOMO,1358
2018,6,5,911,30,08SOMO,643
2018,7,6,912,31,08SOMO,771
2018,7,0,913,31,08SOMO,613
2018,7,1,914,31,08SOMO,1195
2018,7,2,915,31,08SOMO,1315
2018,7,3,916,31,08SOMO,1275
2018,7,4,917,31,08SOMO,1517
2018,7,5,918,31,08SOMO,1275
2018,7,6,919,31,08SOMO,1309
2018,7,0,920,31,08SOMO,1421
2018,7,1,921,31,08SOMO,1900
2018,7,2,922,31,08SOMO,1891
2018,7,3,923,31,08SOMO,1778
2018,7,4,924,31,08SOMO,1515
2018,7,5,925,31,08SOMO,959
2018,7,6,926,31,08SOMO,1083
2018,7,0,927,31,08SOMO,1232
2018,7,1,928,31,08SOMO,1468
2018,7,2,929,31,08SOMO,1794
2018,7,3,930,31,08SOMO,1629
2018,7,4,931,31,08SOMO,1459
2018,7,5,932,31,08SOMO,1055
2018,7,6,933,31,08SOMO,461
2018,7,0,934,31,08SOMO,952
2018,7,1,935,31,08SOMO,567
2018,7,2,936,31,08SOMO,433
2018,7,3,937,31,08SOMO,1451
2018,7,4,938,31,08SOMO,1112
2018,7,5,939,31,08SOMO,919
2018,7,6,940,31,08SOMO,1322
2018,7,0,941,31,08SOMO,1494
2018,7,1,942,31,08SOMO,1523
2018,8,2,943,32,08SOMO,791
2018,8,3,944,32,08SOMO,1389
2018,8,4,945,32,08SOMO,1154
2018,8,5,946,32,08SOMO,816
2018,8,6,947,32,08SOMO,836
2018,8,0,948,32,08SOMO,712
2018,8,1,949,32,08SOMO,867
2018,8,2,950,32,08SOMO,980
2018,8,3,951,32,08SOMO,1268
2018,8,4,952,32,08SOMO,1376
2018,8,5,953,32,08SOMO,1096
2018,8,6,954,32,08SOMO,1172
2018,8,0,955,32,08SOMO,1459
2018,8,1,956,32,08SOMO,1289
2018,8,2,957,32,08SOMO,1332
2018,8,3,958,32,08SOMO,1578
2018,8,4,959,32,08SOMO,556
2018,8,5,960,32,08SOMO,981
2018,8,6,961,32,08SOMO,1379
2018,8,0,962,32,08SOMO,1448
2018,8,1,963,32,08SOMO,902
2018,8,2,964,32,08SOMO,906
2018,8,3,965,32,08SOMO,1457
2018,8,4,966,32,08SOMO,1331
2018,8,5,967,32,08SOMO,1056
2018,8,6,968,32,08SOMO,649
2018,8,0,969,32,08SOMO,1162
2018,8,1,970,32,08SOMO,1153
2018,8,2,971,32,08SOMO,1027
2018,8,3,972,32,08SOMO,1374
2018,8,4,973,32,08SOMO,1239
2018,9,5,974,33,08SOMO,834
2018,9,6,975,33,08SOMO,369
2018,9,0,976,33,08SOMO,775
2018,9,1,977,33,08SOMO,1446
2018,9,2,978,33,08SOMO,1179
2018,9,3,979,33,08SOMO,1334
2018,9,4,980,33,08SOMO,1362
2018,9,5,981,33,08SOMO,977
2018,9,6,982,33,08SOMO,974
2018,9,0,983,33,08SOMO,682
2018,9,1,984,33,08SOMO,849
2018,9,2,985,33,08SOMO,1465
2018,9,3,986,33,08SOMO,1564
2018,9,4,987,33,08SOMO,1407
2018,9,5,988,33,08SOMO,979
2018,9,6,989,33,08SOMO,1123
2018,9,0,990,33,08SOMO,1400
2018,9,1,991,33,08SOMO,1404
2018,9,2,992,33,08SOMO,1259
2018,9,3,993,33,08SOMO,880
2018,9,4,994,33,08SOMO,1367
2018,9,5,995,33,08SOMO,675
2018,9,6,996,33,08SOMO,587
2018,9,0,997,33,08SOMO,736
2018,9,1,998,33,08SOMO,343
2018,9,2,999,33,08SOMO,768
2018,9,3,1000,33,08SOMO,1099
2018,9,4,1001,33,08SOMO,1039
2018,9,5,1002,33,08SOMO,526
2018,9,6,1003,33,08SOMO,380
2018,10,0,1004,34,08SOMO,852
2018,10,1,1005,34,08SOMO,423
2018,10,2,1006,34,08SOMO,902
2018,10,3,1007,34,08SOMO,739
2018,10,4,1008,34,08SOMO,727
2018,10,5,1009,34,08SOMO,275
2018,10,6,1010,34,08SOMO,246
2018,10,0,1011,34,08SOMO,175
2018,10,1,1012,34,08SOMO,1093
2018,10,2,1013,34,08SOMO,1081
2018,10,3,1014,34,08SOMO,544
2018,10,4,1015,34,08SOMO,738
2018,10,5,1016,34,08SOMO,379
2018,10,6,1017,34,08SOMO,509
2018,10,0,1018,34,08SOMO,515
2018,10,1,1019,34,08SOMO,797
2018,10,2,1020,34,08SOMO,647
2018,10,3,1021,34,08SOMO,569
2018,10,4,1022,34,08SOMO,820
2018,10,5,1023,34,08SOMO,316
2018,10,6,1024,34,08SOMO,175
2018,10,0,1025,34,08SOMO,526
2018,10,1,1026,34,08SOMO,616
2018,10,2,1027,34,08SOMO,675
2018,10,3,1028,34,08SOMO,573
2018,10,4,1029,34,08SOMO,571
2018,10,5,1030,34,08SOMO,137
2018,10,6,1031,34,08SOMO,73
2018,10,0,1032,34,08SOMO,419
2018,10,1,1033,34,08SOMO,704
2018,10,2,1034,34,08SOMO,293
2018,11,3,1035,35,08SOMO,477
2018,11,4,1036,35,08SOMO,303
2018,11,5,1037,35,08SOMO,93
2018,11,6,1038,35,08SOMO,358
2018,11,0,1039,35,08SOMO,482
2018,11,1,1040,35,08SOMO,355
2018,11,2,1041,35,08SOMO,536
2018,11,3,1042,35,08SOMO,537
2018,11,4,1043,35,08SOMO,285
2018,11,5,1044,35,08SOMO,47
2018,11,6,1045,35,08SOMO,118
2018,11,0,1046,35,08SOMO,137
2018,11,1,1047,35,08SOMO,162
2018,11,2,1048,35,08SOMO,151
2018,11,3,1049,35,08SOMO,207
2018,11,4,1050,35,08SOMO,43
2018,11,5,1051,35,08SOMO,21
2018,11,6,1052,35,08SOMO,38
2018,11,0,1053,35,08SOMO,126
2018,11,1,1054,35,08SOMO,102
2018,11,2,1055,35,08SOMO,99
2018,11,3,1056,35,08SOMO,96
2018,11,4,1057,35,08SOMO,311
2018,11,5,1058,35,08SOMO,31
2018,11,6,1059,35,08SOMO,154
2018,11,0,1060,35,08SOMO,298
2018,11,1,1061,35,08SOMO,81
2018,11,2,1062,35,08SOMO,277
2018,11,3,1063,35,08SOMO,154
2018,11,4,1064,35,08SOMO,246
2018,12,5,1065,36,08SOMO,56
2018,12,6,1066,36,08SOMO,174
2018,12,0,1067,36,08SOMO,108
2018,12,1,1068,36,08SOMO,200
2018,12,2,1069,36,08SOMO,273
2018,12,3,1070,36,08SOMO,117
2018,12,4,1071,36,08SOMO,231
2018,12,5,1072,36,08SOMO,17
2018,12,6,1073,36,08SOMO,132
2018,12,0,1074,36,08SOMO,135
2018,12,1,1075,36,08SOMO,146
2018,12,2,1076,36,08SOMO,118
2018,12,3,1077,36,08SOMO,151
2018,12,4,1078,36,08SOMO,103
2018,12,5,1079,36,08SOMO,34
2018,12,6,1080,36,08SOMO,30
2018,12,0,1081,36,08SOMO,176
2018,12,1,1082,36,08SOMO,109
2018,12,2,1083,36,08SOMO,205
2018,12,3,1084,36,08SOMO,118
2018,12,4,1085,36,08SOMO,60
2018,12,5,1086,36,08SOMO,19
2018,12,6,1087,36,08SOMO,24
2018,12,0,1088,36,08SOMO,41
2018,12,1,1089,36,08SOMO,6
2018,12,2,1090,36,08SOMO,20
2018,12,3,1091,36,08SOMO,34
2018,12,4,1092,36,08SOMO,20
2018,12,5,1093,36,08SOMO,20
2018,12,6,1094,36,08SOMO,11
2018,12,0,1095,36,08SOMO,74
2019,1,1,1096,37,08SOMO,6
2019,1,2,1097,37,08SOMO,52
2019,1,3,1098,37,08SOMO,72
2019,1,4,1099,37,08SOMO,79
2019,1,5,1100,37,08SOMO,38
2019,1,6,1101,37,08SOMO,17
2019,1,0,1102,37,08SOMO,97
2019,1,1,1103,37,08SOMO,73
2019,1,2,1104,37,08SOMO,94
2019,1,3,1105,37,08SOMO,75
2019,1,4,1106,37,08SOMO,62
2019,1,5,1107,37,08SOMO,19
2019,1,6,1108,37,08SOMO,12
2019,1,0,1109,37,08SOMO,109
2019,1,1,1110,37,08SOMO,108
2019,1,2,1111,37,08SOMO,108
2019,1,3,1112,37,08SOMO,86
2019,1,4,1113,37,08SOMO,75
2019,1,5,1114,37,08SOMO,14
2019,1,6,1115,37,08SOMO,5
2019,1,0,1116,37,08SOMO,43
2019,1,1,1117,37,08SOMO,66
2019,1,2,1118,37,08SOMO,30
2019,1,3,1119,37,08SOMO,46
2019,1,4,1120,37,08SOMO,58
2019,1,5,1121,37,08SOMO,23
2019,1,6,1122,37,08SOMO,13
2019,1,0,1123,37,08SOMO,70
2019,1,1,1124,37,08SOMO,44
2019,1,2,1125,37,08SOMO,54
2019,1,3,1126,37,08SOMO,49
2019,2,4,1127,38,08SOMO,54
2019,2,5,1128,38,08SOMO,14
2019,2,6,1129,38,08SOMO,9
2019,2,0,1130,38,08SOMO,24
2019,2,1,1131,38,08SOMO,34
2019,2,2,1132,38,08SOMO,52
2019,2,3,1133,38,08SOMO,57
2019,2,4,1134,38,08SOMO,51
2019,2,5,1135,38,08SOMO,15
2019,2,6,1136,38,08SOMO,29
2019,2,0,1137,38,08SOMO,65
2019,2,1,1138,38,08SOMO,44
2019,2,2,1139,38,08SOMO,6
2019,2,3,1140,38,08SOMO,42
2019,2,4,1141,38,08SOMO,38
2019,2,5,1142,38,08SOMO,13
2019,2,6,1143,38,08SOMO,20
2019,2,0,1144,38,08SOMO,52
2019,2,1,1145,38,08SOMO,55
2019,2,2,1146,38,08SOMO,62
2019,2,3,1147,38,08SOMO,57
2019,2,4,1148,38,08SOMO,70
2019,2,5,1149,38,08SOMO,30
2019,2,6,1150,38,08SOMO,4
2019,2,0,1151,38,08SOMO,42
2019,2,1,1152,38,08SOMO,54
2019,2,2,1153,38,08SOMO,54
2019,2,3,1154,38,08SOMO,53
2019,3,4,1155,39,08SOMO,67
2019,3,5,1156,39,08SOMO,17
2019,3,6,1157,39,08SOMO,26
2019,3,0,1158,39,08SOMO,81
2019,3,1,1159,39,08SOMO,74
2019,3,2,1160,39,08SOMO,69
2019,3,3,1161,39,08SOMO,81
2019,3,4,1162,39,08SOMO,78
2019,3,5,1163,39,08SOMO,45
2019,3,6,1164,39,08SOMO,5
2019,3,0,1165,39,08SOMO,56
2019,3,1,1166,39,08SOMO,75
2019,3,2,1167,39,08SOMO,65
2019,3,3,1168,39,08SOMO,65
2019,3,4,1169,39,08SOMO,83
2019,3,5,1170,39,08SOMO,29
2019,3,6,1171,39,08SOMO,40
2019,3,0,1172,39,08SOMO,130
2019,3,1,1173,39,08SOMO,132
2019,3,2,1174,39,08SOMO,147
2019,3,3,1175,39,08SOMO,116
2019,3,4,1176,39,08SOMO,85
2019,3,5,1177,39,08SOMO,44
2019,3,6,1178,39,08SOMO,51
2019,3,0,1179,39,08SOMO,135
2019,3,1,1180,39,08SOMO,167
2019,3,2,1181,39,08SOMO,173
2019,3,3,1182,39,08SOMO,184
2019,3,4,1183,39,08SOMO,177
2019,3,5,1184,39,08SOMO,16
2019,3,6,1185,39,08SOMO,37
2019,4,0,1186,40,08SOMO,177
2019,4,1,1187,40,08SOMO,187
2019,4,2,1188,40,08SOMO,172
2019,4,3,1189,40,08SOMO,197
2019,4,4,1190,40,08SOMO,162
2019,4,5,1191,40,08SOMO,167
2019,4,6,1192,40,08SOMO,174
2019,4,0,1193,40,08SOMO,129
2019,4,1,1194,40,08SOMO,88
2019,4,2,1195,40,08SOMO,127
2019,4,3,1196,40,08SOMO,225
2019,4,4,1197,40,08SOMO,235
2019,4,5,1198,40,08SOMO,509
2019,4,6,1199,40,08SOMO,159
2019,4,0,1200,40,08SOMO,169
2019,4,1,1201,40,08SOMO,483
2019,4,2,1202,40,08SOMO,644
2019,4,3,1203,40,08SOMO,289
2019,4,4,1204,40,08SOMO,35
2019,4,5,1205,40,08SOMO,133
2019,4,6,1206,40,08SOMO,532
2019,4,0,1207,40,08SOMO,1037
2019,4,1,1208,40,08SOMO,647
2019,4,2,1209,40,08SOMO,391
2019,4,3,1210,40,08SOMO,929
2019,4,4,1211,40,08SOMO,219
2019,4,5,1212,40,08SOMO,139
2019,4,6,1213,40,08SOMO,614
2019,4,0,1214,40,08SOMO,682
2019,4,1,1215,40,08SOMO,789
2019,5,2,1216,41,08SOMO,291
2019,5,3,1217,41,08SOMO,577
2019,5,4,1218,41,08SOMO,317
2019,5,5,1219,41,08SOMO,1018
2019,5,6,1220,41,08SOMO,1682
2019,5,0,1221,41,08SOMO,1172
2019,5,1,1222,41,08SOMO,1166
2019,5,2,1223,41,08SOMO,1151
2019,5,3,1224,41,08SOMO,545
2019,5,4,1225,41,08SOMO,360
2019,5,5,1226,41,08SOMO,879
2019,5,6,1227,41,08SOMO,1049
2019,5,0,1228,41,08SOMO,627
2019,5,1,1229,41,08SOMO,487
2019,5,2,1230,41,08SOMO,984
2019,5,3,1231,41,08SOMO,1031
2019,5,4,1232,41,08SOMO,766
2019,5,5,1233,41,08SOMO,1093
2019,5,6,1234,41,08SOMO,845
2019,5,0,1235,41,08SOMO,1049
2019,5,1,1236,41,08SOMO,1140
2019,5,2,1237,41,08SOMO,1525
2019,5,3,1238,41,08SOMO,658
2019,5,4,1239,41,08SOMO,1213
2019,5,5,1240,41,08SOMO,614
2019,5,6,1241,41,08SOMO,1485
2019,5,0,1242,41,08SOMO,1361
2019,5,1,1243,41,08SOMO,713
2019,5,2,1244,41,08SOMO,1183
2019,5,3,1245,41,08SOMO,962
2019,5,4,1246,41,08SOMO,913
2019,6,5,1247,42,08SOMO,739
2019,6,6,1248,42,08SOMO,299
2019,6,0,1249,42,08SOMO,710
2019,6,1,1250,42,08SOMO,919
2019,6,2,1251,42,08SOMO,647
2019,6,3,1252,42,08SOMO,1278
2019,6,4,1253,42,08SOMO,1207
2019,6,5,1254,42,08SOMO,1045
2019,6,6,1255,42,08SOMO,1095
2019,6,0,1256,42,08SOMO,806
2019,6,1,1257,42,08SOMO,930
2019,6,2,1258,42,08SOMO,1396
2019,6,3,1259,42,08SOMO,711
2019,6,4,1260,42,08SOMO,445
2019,6,5,1261,42,08SOMO,134
2019,6,6,1262,42,08SOMO,1585
2019,6,0,1263,42,08SOMO,1274
2019,6,1,1264,42,08SOMO,1356
2019,6,2,1265,42,08SOMO,1118
2019,6,3,1266,42,08SOMO,668
2019,6,4,1267,42,08SOMO,1145
2019,6,5,1268,42,08SOMO,1050
2019,6,6,1269,42,08SOMO,1221
2019,6,0,1270,42,08SOMO,1225
2019,6,1,1271,42,08SOMO,687
2019,6,2,1272,42,08SOMO,1022
2019,6,3,1273,42,08SOMO,1409
2019,6,4,1274,42,08SOMO,927
2019,6,5,1275,42,08SOMO,885
2019,6,6,1276,42,08SOMO,1060
2019,7,0,1277,43,08SOMO,1450
2019,7,1,1278,43,08SOMO,1338
2019,7,2,1279,43,08SOMO,1465
2019,7,3,1280,43,08SOMO,1505
2019,7,4,1281,43,08SOMO,983
2019,7,5,1282,43,08SOMO,906
2019,7,6,1283,43,08SOMO,1713
2019,7,0,1284,43,08SOMO,1480
2019,7,1,1285,43,08SOMO,1666
2019,7,2,1286,43,08SOMO,1704
2019,7,3,1287,43,08SOMO,754
2019,7,4,1288,43,08SOMO,1480
2019,7,5,1289,43,08SOMO,1083
2019,7,6,1290,43,08SOMO,1538
2019,7,0,1291,43,08SOMO,1491
2019,7,1,1292,43,08SOMO,1049
2019,7,2,1293,43,08SOMO,1360
2019,7,3,1294,43,08SOMO,1459
2019,7,4,1295,43,08SOMO,988
2019,7,5,1296,43,08SOMO,632
2019,7,6,1297,43,08SOMO,958
2019,7,0,1298,43,08SOMO,1311
2019,7,1,1299,43,08SOMO,1614
2019,7,2,1300,43,08SOMO,1566
2019,7,3,1301,43,08SOMO,1320
2019,7,4,1302,43,08SOMO,1192
2019,7,5,1303,43,08SOMO,915
2019,7,6,1304,43,08SOMO,964
2019,7,0,1305,43,08SOMO,1193
2019,7,1,1306,43,08SOMO,896
2019,7,2,1307,43,08SOMO,1547
2019,8,3,1308,44,08SOMO,1386
2019,8,4,1309,44,08SOMO,1236
2019,8,5,1310,44,08SOMO,773
2019,8,6,1311,44,08SOMO,1191
2019,8,0,1312,44,08SOMO,1055
2019,8,1,1313,44,08SOMO,841
2019,8,2,1314,44,08SOMO,725
2019,8,3,1315,44,08SOMO,961
2019,8,4,1316,44,08SOMO,997
2019,8,5,1317,44,08SOMO,737
2019,8,6,1318,44,08SOMO,1225
2019,8,0,1319,44,08SOMO,1117
2019,8,1,1320,44,08SOMO,1441
2019,8,2,1321,44,08SOMO,1569
2019,8,3,1322,44,08SOMO,1355
2019,8,4,1323,44,08SOMO,1205
2019,8,5,1324,44,08SOMO,390
2019,8,6,1325,44,08SOMO,884
2019,8,0,1326,44,08SOMO,1027
2019,8,1,1327,44,08SOMO,1458
2019,8,2,1328,44,08SOMO,765
2019,8,3,1329,44,08SOMO,1422
2019,8,4,1330,44,08SOMO,1191
2019,8,5,1331,44,08SOMO,1032
2019,8,6,1332,44,08SOMO,1193
2019,8,0,1333,44,08SOMO,1426
2019,8,1,1334,44,08SOMO,1288
2019,8,2,1335,44,08SOMO,484
2019,8,3,1336,44,08SOMO,1341
2019,8,4,1337,44,08SOMO,895
2019,8,5,1338,44,08SOMO,870
2019,9,6,1339,45,08SOMO,1071
2019,9,0,1340,45,08SOMO,818
2019,9,1,1341,45,08SOMO,1244
2019,9,2,1342,45,08SOMO,929
2019,9,3,1343,45,08SOMO,1424
2019,9,4,1344,45,08SOMO,923
2019,9,5,1345,45,08SOMO,396
2019,9,6,1346,45,08SOMO,896
2019,9,0,1347,45,08SOMO,1215
2019,9,1,1348,45,08SOMO,848
2019,9,2,1349,45,08SOMO,1237
2019,9,3,1350,45,08SOMO,1323
2019,9,4,1351,45,08SOMO,1195
2019,9,5,1352,45,08SOMO,483
2019,9,6,1353,45,08SOMO,837
2019,9,0,1354,45,08SOMO,1203
2019,9,1,1355,45,08SOMO,1306
2019,9,2,1356,45,08SOMO,1332
2019,9,3,1357,45,08SOMO,1268
2019,9,4,1358,45,08SOMO,1248
2019,9,5,1359,45,08SOMO,1189
2019,9,6,1360,45,08SOMO,881
2019,9,0,1361,45,08SOMO,414
2019,9,1,1362,45,08SOMO,921
2019,9,2,1363,45,08SOMO,1262
2019,9,3,1364,45,08SOMO,560
2019,9,4,1365,45,08SOMO,1080
2019,9,5,1366,45,08SOMO,175
2019,9,6,1367,45,08SOMO,848
2019,9,0,1368,45,08SOMO,973
2019,10,1,1369,46,08SOMO,476
2019,10,2,1370,46,08SOMO,836
2019,10,3,1371,46,08SOMO,705
2019,10,4,1372,46,08SOMO,660
2019,10,5,1373,46,08SOMO,609
2019,10,6,1374,46,08SOMO,199
2019,10,0,1375,46,08SOMO,873
2019,10,1,1376,46,08SOMO,1117
2019,10,2,1377,46,08SOMO,1039
2019,10,3,1378,46,08SOMO,1040
2019,10,4,1379,46,08SOMO,904
2019,10,5,1380,46,08SOMO,247
2019,10,6,1381,46,08SOMO,569
2019,10,0,1382,46,08SOMO,213
2019,10,1,1383,46,08SOMO,879
2019,10,2,1384,46,08SOMO,466
2019,10,3,1385,46,08SOMO,281
2019,10,4,1386,46,08SOMO,647
2019,10,5,1387,46,08SOMO,428
2019,10,6,1388,46,08SOMO,635
2019,10,0,1389,46,08SOMO,901
2019,10,1,1390,46,08SOMO,426
2019,10,2,1391,46,08SOMO,739
2019,10,3,1392,46,08SOMO,593
2019,10,4,1393,46,08SOMO,686
2019,10,5,1394,46,08SOMO,595
2019,10,6,1395,46,08SOMO,30
2019,10,0,1396,46,08SOMO,768
2019,10,1,1397,46,08SOMO,963
2019,10,2,1398,46,08SOMO,574
2019,10,3,1399,46,08SOMO,267
2019,11,4,1400,47,08SOMO,236
2019,11,5,1401,47,08SOMO,95
2019,11,6,1402,47,08SOMO,192
2019,11,0,1403,47,08SOMO,405
2019,11,1,1404,47,08SOMO,490
2019,11,2,1405,47,08SOMO,429
2019,11,3,1406,47,08SOMO,218
2019,11,4,1407,47,08SOMO,263
2019,11,5,1408,47,08SOMO,86
2019,11,6,1409,47,08SOMO,101
2019,11,0,1410,47,08SOMO,125
2019,11,1,1411,47,08SOMO,70
2019,11,2,1412,47,08SOMO,90
2019,11,3,1413,47,08SOMO,87
2019,11,4,1414,47,08SOMO,94
2019,11,5,1415,47,08SOMO,35
2019,11,6,1416,47,08SOMO,40
2019,11,0,1417,47,08SOMO,142
2019,11,1,1418,47,08SOMO,163
2019,11,2,1419,47,08SOMO,189
2019,11,3,1420,47,08SOMO,210
2019,11,4,1421,47,08SOMO,153
2019,11,5,1422,47,08SOMO,103
2019,11,6,1423,47,08SOMO,145
2019,11,0,1424,47,08SOMO,264
2019,11,1,1425,47,08SOMO,317
2019,11,2,1426,47,08SOMO,169
2019,11,3,1427,47,08SOMO,211
2019,11,4,1428,47,08SOMO,177
2019,11,5,1429,47,08SOMO,53
2019,12,6,1430,48,08SOMO,34
2019,12,0,1431,48,08SOMO,213
2019,12,1,1432,48,08SOMO,236
2019,12,2,1433,48,08SOMO,173
2019,12,3,1434,48,08SOMO,144
2019,12,4,1435,48,08SOMO,138
